english,translate
Slay champion Emperor Mattake near Ancient Hollow.,Убейте чемпиона Emperor Mattake рядом с Ancient Hollow.
Slay either the legendary Destroyer Aestus or the legendary Destroyer Ignis near the Boiling Sea.,Убейте легендарного Destroyer Aestus или легендарного Destroyer Ignis рядом с Boiling Sea.
Slay the Legendary Mordrem Annihilator. Appears rarely around Red Rock Bastion when controlled by the Pact.,"Убейте легендарного Mordrem Annihilator. Редко появляется вокруг Red Rock Bastion, когда он под контролем Pact."
Slay the Legendary Mordrem Demolisher. Appears rarely around Indigo Cave when controlled by the Pact.,"Убейте легендарного Mordrem Demolisher. Редко появляется вокруг Indigo Cave, когда он под контролем Pact."
Slay the Legendary Mordrem Executioner. Appears rarely around Amber Sandfall when controlled by Pact.,"Убейте легендарного Mordrem Executioner. Редко появляется вокруг Amber Sandfall, когда он под контролем Pact."
"Slay the Legendary Mordrem Tormentor, Legendary Mordrem Executioner, Legendary Mordrem Demolisher, and Legendary Mordrem Annihilator.","Убейте легендарного Mordrem Tormentor, легендарного Mordrem Executioner, легендарного Mordrem Demolisher и легендарного Mordrem Annihilator."
Slay the Legendary Mordrem Tormentor. Appears rarely around Blue Oasis when controlled by the Pact.,"Убейте легендарного Mordrem Tormentor. Редко появляется вокруг Blue Oasis, когда он под контролем Pact."
Slay the Molten Dominator near Burning Grotto.,Убейте Molten Dominator рядом с Burning Grotto.
Slay the Mouth of Mordremoth in Dragon's Stand in under 20 minutes.,Убейте Mouth of Mordremoth в Dragon's Stand менее чем за 20 минут.
Slay the bloodstone-charged lava wurm or the Inquest power suit.,Убейте заряженного кровяным камнем лавового червя или силовой костюм Inquest.
Slay the champion Branded wyvern outside the Western Complex.,Убейте чемпиона Branded wyvern за пределами Western Complex.
Slay the champion beetle queen near Driftwood Jetty.,Убейте чемпиона-королеву жуков возле Driftwood Jetty.
Slay the champion bloodstone-charged lava wurm in Heathen's Hold.,"Убейте чемпиона, заряженного кровяным камнем лавового червя в Heathen's Hold."
Slay the champion greater wardbough near Savage Rise.,Убейте чемпиона greater wardbough возле Savage Rise.
Slay the champion karka or the champion jade construct.,Убейте чемпиона karka или чемпиона jade construct.
Slay the champion sloth or the champion drake.,Убейте чемпиона sloth или чемпиона drake.
Slay the champion stonehead king near Heathen's Hold.,Убейте чемпиона stonehead king возле Heathen's Hold.
Slay the champion webby mother near Ancient Hollow.,Убейте чемпиона webby mother возле Ancient Hollow.
Slay the crazed broodmother at Ntouka Pond.,Убейте обезумевшую broodmother у пруда Ntouka.
Slay the destroyer boss or the wurm boss.,Убейте босса-разрушителя или босса-червя.
Slay the destroyer wyvern.,Убейте destroyer wyvern.
Slay the drake broodmother southwest of Shipwreck Beach.,Убейте drake broodmother к юго-западу от Shipwreck Beach.
Slay the greater wardbough or stonehead king.,Убейте greater wardbough или stonehead king.
Slay the lava wurm Vermignus near Fractured Caldera.,Убейте лавового червя Vermignus возле Fractured Caldera.
Slay the pyroclastic jade construct near Caliph's Steps.,Убейте пирокластического jade construct возле Caliph's Steps.
