english,translate
Hungry Chicken,Голодный цыпленок
Hungry Cow,Голодная Корова
Hunter Gronach,Hunter Gronach
Hunter Vihtora,Hunter Vihtora
"I am Koss Dejarin, Sunspear and protector of Elona. Many writers have tried to chronicle my journey from nobleman to warrior to simple farmer, but none of them has been me. And so it was that I set out to remedy this, taking up the pen in lieu of the spear to set the record straight once and for all.Perhaps you've heard of my relationship with corsairs throughout Elona, and the sacrifices I've had to make to keep their swords from our throats. Perhaps you've heard of how my father disowned me for joining the Sunspears. Perhaps you've heard of my adventures with the Tyrian hero and the final fall of Abaddon.Or perhaps you've heard none of these things. Regardless of where you stand, I assure you that this autobiography is the final word on my life, and the only side of my story worth believing.","Я Косс Дежарин, Копьё Солнца и защитник Элоны. Многие писатели пытались описать мой путь от дворянина до воина, а затем до простого фермера, но никто из них не был мной. И так я решил исправить это, взявшись за перо вместо копья, чтобы раз и навсегда установить истину. Возможно, вы слышали о моих отношениях с корсарами по всей Элоне и о жертвах, на которые мне пришлось пойти, чтобы удержать их мечи от наших глоток. Возможно, вы слышали о том, как мой отец отрёкся от меня за вступление в Копья Солнца. Возможно, вы слышали о моих приключениях с тирийским героем и окончательном падении Аббадона. Или, возможно, вы не слышали ничего из этого. Независимо от того, где вы стоите, я уверяю вас, что эта автобиография является последним словом о моей жизни и единственной стороной моей истории, которой стоит верить."
"I am nervous.Mentor Sidony assures me that the rite of Divitium Nava is as much about the ceremony as the trials. As one who has always done their due diligence, I sought out the accounts of other candidates; at least those who took the time to write down their experiences.To my surprise, I could find only four accounts that detailed the trials themselves with any veracity. Mentor Sidony informed me that the reason for this is simple: the trial chamber is never the same. It is designed to construct itself around the candidate, ensuring that no two candidates ever experience the trials within the same way.Based on the accounts I read—which Mentor Sidony confirmed—the trials are always divided into three sections: trials of the body, trials of the mind, and trials of the spirit.This information has not comforted me nor quelled my anxiety, however. If anything, it has made my stomach twist itself into knots. I feel ill...","Я нервничаю. Наставница Сидони уверяет меня, что ритуал Divitium Nava в равной степени касается церемонии и испытаний. Как человек, всегда выполняющий свои обязанности, я разыскал рассказы других кандидатов; по крайней мере тех, кто удосужился записать свой опыт. К моему удивлению, я смог найти только четыре отчёта, которые с достаточной достоверностью описывали сами испытания. Наставница Сидони сообщила мне, что причина этого проста: комната испытаний никогда не бывает одинаковой. Она создана, чтобы формироваться вокруг кандидата, гарантируя, что никакие два кандидата никогда не пройдут испытания одинаково. Основываясь на прочитанных мной отчётах — которые подтвердила наставница Сидони, — испытания всегда делятся на три части: испытания тела, испытания разума и испытания духа. Эта информация меня не успокоила и не утихомирила мою тревогу. Наоборот, она заставила мой желудок скрутиться в узлы. Мне плохо..."
"I am out of sorts.    In recent days, I believed myself a master spy, a valuable prisoner of war, and a hubristic plaything for capricious demonlings. The latter is the only belief that has proven true.    Camouflaged in view of Heitor's Gate, I tracked the comings and goings of the enemy's patrols. No discernable patterns or schedules emerged. Rather than return empty handed, I lingered to collect more data.    I can only conclude (in retrospect) that there was no pattern—the patrols were likely at the conflicting whims of Heitor and Ignaxious. This is evidenced both by my data and the fact that while the first several patrols marched past me, the last witlessly stumbled directly into my hiding spot. Not to mention my firsthand experience with Ignaxious countermanding the orders of Heitor's guards.    More on that later. A pack of the aforementioned doglike demons approaches. I must move.    —Operative Selly","Я не в себе. В последние дни я считал себя мастером шпионажа, ценным военнопленным и самонадеянной игрушкой капризных демонят. Последнее оказалось единственной правдой. Замаскировавшись у Врат Гейтора, я следил за передвижениями вражеских патрулей. Никаких заметных закономерностей или расписаний не было. Вместо того чтобы вернуться с пустыми руками, я задержался, чтобы собрать больше данных. Я могу лишь заключить (задним числом), что никакой закономерности не было — патрули, вероятно, подчинялись противоречивым прихотям Гейтора и Игнаксиуса. Это подтверждается как моими данными, так и тем фактом, что, хотя первые несколько патрулей прошли мимо меня, последний бестолково наткнулся прямо на мое укрытие. Не говоря уже о моем личном опыте, когда Игнаксиус отменял приказы стражников Гейтора. Об этом позже. Стая упомянутых псоподобных демонов приближается. Мне нужно двигаться. —Оперативник Сэлли"
"I climbed that mountain alone, in a raging storm, barefoot!","Я взобрался на ту гору один, в бушующий шторм, босиком!"
I did that when I was a kid.,"Я делал это, когда был ребёнком."
"I just so happen to have need of a vict—err, I mean a volunteer to test out a device I'm working on. So, what do you think? Care to have a go?","У меня как раз есть нужда в жерт—то есть, в добровольце, чтобы протестировать устройство, над которым я работаю. Так что думаешь? Хочешь попробовать?"
"I know how this sounds, but on more than one occasion, I've been attacked by a flying cow.","Я знаю, как это звучит, но меня не раз атаковала летающая корова."
I love to watch you work. You're the inspiration for my nightmare.,"Мне нравится смотреть, как ты работаешь. Ты — вдохновение для моего кошмара."
I need more training.,Мне нужно больше тренировок.
I need some help!,Мне нужна помощь!
I saw a sylvari talking to trees by the Great Hall.,"Я видел сильвари, разговаривающую с деревьями у Большого зала."
I use every part of the dolyak.,Я использую каждую часть доллака.
I'd really like a pet devourer.,Я бы очень хотел питомца-пожирателя.
I'll be feeling that tomorrow.,Завтра я это почувствую.
I'll have to find a better tool if I want to make any headway.,"Мне нужно найти инструмент получше, если я хочу продвинуться."
"I'm going to sell these pygmy moas at the carnival. They are rare, dancing moas that will command a truly high price.","Я собираюсь продать этих карликовых моа на карнавале. Это редкие танцующие моа, которые принесут действительно высокую цену."
I'm prepared.,Я готов.
"I'm still having nightmares, but I'm glad we cleared that spider cave. Looking on the bright side, I found some real culinary delights! <br><br>—Elain","Мне всё ещё снятся кошмары, но я рад, что мы зачистили ту пещеру с пауками. Смотрю на светлую сторону: я нашёл настоящие кулинарные изыски! <br><br>—Элейн"
"I've been tracking your legend, %str1%. Don't look so surprised, and don't expect me to tell you how long I've been following your progress. All you need to know is that I was there when you fought Issormir. You've come a long way since then.","Я слежу за твоей легендой, %str1%. Не смотри так удивлённо, и не жди, что я расскажу, как долго я наблюдаю за твоими успехами. Тебе нужно знать лишь то, что я был рядом, когда ты сражался с Иссормиром. С тех пор ты прошёл долгий путь."
I've come too far to turn back now. Every step takes me closer.,"Я зашёл слишком далеко, чтобы поворачивать назад. Каждый шаг приближает меня к цели."
Imp Summon,Призыв беса
"In a moment of reprieve from Scarlet's twisted games, I regrouped with Logan at his office. Inside, Logan and Marjory were rummaging through evidence from Scarlet's attack—piecing together any intel they could gather.Lady Anise stopped by to hand over additional evidence to Logan, but the two were at odds again. Logan believes that Anise is leaving him out of her schemes, and that she's putting the queen's safety at risk by keeping him in the dark. They're both working toward the same goal, but can't seem to cooperate long enough to internalize it.Between the events in the Shiverpeaks, the tragedy at Dragon Bash, and the lives lost in Divinity's Reach... Scarlet might sit at the center of it all. I can only hope we're prepared for her next strike.","В минуту передышки от извращённых игр Скарлетт я встретился с Логаном в его кабинете. Внутри Логан и Марджори рылись в уликах после атаки Скарлетт, собирая воедино любую информацию, которую могли добыть. Леди Аниз заглянула, чтобы передать Логану дополнительные улики, но они снова были в ссоре. Логан считает, что Аниз держит его в неведении относительно своих планов и ставит под угрозу безопасность королевы, скрывая от него информацию. Они оба работают ради одной цели, но, похоже, не могут достаточно долго сотрудничать, чтобы осознать это. Между событиями в Ледяных Пиках, трагедией на Драконьем Празднике и жизнями, потерянными в Divinity's Reach... Скарлетт может быть в центре всего этого. Остаётся только надеяться, что мы готовы к её следующему удару."
"In a time when our very thoughts and feelings fuel the forces against us, there is no better weapon than a mind freed from unwanted emotion.    In my upcoming session, we will practice the liberation of our choices from the effects of negative emotions through a three-step process:    RECOGNIZE  your ownership of the feelings and emotions influencing your mindset and decision-making.    REFLECT  on circumstances both in and out of your control that have led to your emotional state; embrace experience without reaction.  RELEASE  those feelings rather than choosing to hold on to them, allowing for thought processes unfettered from negative emotional influence.  All are invited to accompany me on my continuing meditative journey into mind-state mastery.  Join me, your friend and emotional guide Gol, for an inter-bastion gathering at Nature's Shore Meditation Circle.    Better yourself. Starve your enemies.","В то время, когда наши мысли и чувства подпитывают силы, направленные против нас, нет лучшего оружия, чем разум, освобождённый от нежелательных эмоций.    В моём предстоящем занятии мы попрактикуем освобождение нашего выбора от влияния негативных эмоций с помощью трёхэтапного процесса:    ПРИЗНАЙТЕ свою ответственность за чувства и эмоции, влияющие на ваше мышление и принятие решений.    ОБДУМАЙТЕ обстоятельства, как подконтрольные, так и неподконтрольные вам, которые привели к вашему эмоциональному состоянию; примите опыт без реакции. ОТПУСТИТЕ эти чувства вместо того, чтобы цепляться за них, позволяя мыслительным процессам быть свободными от негативного эмоционального влияния. Все приглашаются сопровождать меня в моём постоянном медитативном путешествии к овладению состоянием ума. Присоединяйтесь ко мне, вашему другу и эмоциональному проводнику Голу, на межбастионную встречу в Медитационном круге Берега Природы.    Улучшайте себя. Морите голодом своих врагов."
"In my last memory vision, I saw Faolain and Caithe chase Wynne to a sealed cave in the Far Silverwastes. When we followed her trail, we were blocked by a magical barrier. I met Marjory at the Durmand Priory's Special Collections to consult with Magister Ogden Stonehealer on the arcane ward blocking our access.Ogden identified the barrier as made by an ancient serpent race called the Forgotten. As part of our research, Ogden broke the wax seal inside the old tome and the echo of a long-dead hero named Turai Ossa appeared. Marjory and I supported the echo as he retraced the Ascension trials, and in return, he gifted us with divine fire. Ogden believed the divine fire would open the seal on the mysterious cave, allowing us to continue retracing Caithe's past.","В моём последнем видении памяти я увидел, как Фаолейн и Кейт преследуют Уинн до запечатанной пещеры в Far Silverwastes. Когда мы пошли по её следу, нас остановил магический барьер. Я встретился с Марджори в Специальной Коллекции Дурандского Приората, чтобы проконсультироваться с Магистром Огденом Камнелекарем по поводу тайной преграды, блокирующей нам путь. Огден определил, что барьер создан древней расой змеев, называемых Забытыми. В ходе нашего исследования Огден сломал восковую печать на старом фолианте, и появилось эхо давно умершего героя по имени Turai Ossa. Марджори и я поддержали эхо, когда он заново проходил испытания Вознесения, и в награду он одарил нас божественным огнём. Огден полагал, что божественный огонь откроет печать на таинственной пещере, позволив нам продолжить восстанавливать прошлое Кейт."
"In this location, a few of our bearkin are working on a solution for  the lightning ravaging the coast and decimating the forest.","В этом месте несколько наших медведелюдей работают над решением проблемы молний, разоряющих побережье и уничтожающих лес."
"Indeed. Send us more, Jormag! Raven enjoys the show, and I could use the exercise.","Верно. Присылай нам ещё, Йормаг! Ворону нравится представление, и мне не помешает разминка."
Inebriated Soldier,Охмелевший солдат
Infested with Parasites • Creates Healing Pods • Immobilizes Foes,Заражён паразитами • Создаёт исцеляющие стручки • Обездвиживает врагов
Ire Timbermaul,Айр Древобой
"It is done. Isgarren has been exiled, and the curse has been laid. Scudo. Falta. Santuro.    Those words are only the beginning, however. I have since spent the past hours weaving a thread around our island, tying it to a lengthier curse, and binding it to the shadowstone at the heart of the spire. A curse that will not merely break but will become concentrated at the focal point of our most sacred of sites.    Isgarren may, in his arrogance, attempt to return to Castora someday to test his mettle against the curse, and I must be prepared for the attempt. Thus, I have connected this curse to the very land itself, so that, on the chance that Isgarren sets his sights upon our island once more, it will drain his very life essence from his corporeal form. More so as he approaches the source.    The only means for him to end the curse is the very thing that would end his life.","Свершилось. Исгаррен изгнан, и проклятие наложено. Скудо. Фальта. Сантуро.    Однако эти слова — лишь начало. С тех пор я провел последние часы, сплетая нить вокруг нашего острова, связывая её с более длинным проклятием и привязывая к теневому камню в сердце шпиля. Проклятие, которое не просто сломается, а сосредоточится в фокальной точке нашего самого священного места.    Исгаррен в своей гордыне может однажды попытаться вернуться в Кастору, чтобы испытать свои силы против проклятия, и я должен быть готов к этой попытке. Поэтому я связал это проклятие с самой землей, чтобы, если Исгаррен снова обратит свой взор на наш остров, оно вытянуло бы саму его жизненную сущность из телесной формы. Тем сильнее, чем ближе он будет к источнику.    Единственный способ для него снять проклятие — это то, что лишит его жизни."
"It is over; Komalie is bleeding titans and Lazarus has sent one final warning across the scrying eyes. A human lich wields the Scepter of Orr and has opened portals across Tyria. I must assume one of them has been opened nearby.    Seraf is supposed to be visiting soon. How can I face him? I spilled the blood of my kin across the stone the other day, on Mercia's order. I remember...a gildless. He could barely float. Baraq caught him trying to teleport away. His blood stains my armor still.  Why wasn't Orestes there to save him? Where did that contemptible old fool flee? Did he know what was about to happen?    Was that a scream in the distance? Has it started? I cannot let everything collapse here. There must be something in my notes, my lab...","Всё кончено; Комали истекает титанами, и Лазарус отправил последнее предупреждение через всевидящие глаза. Человек-лич владеет Скипетром Орра и открыл порталы по всей Тирии. Должно быть, один из них открылся поблизости.    Сераф должен скоро навестить меня. Как я посмотрю ему в глаза? На днях я пролил кровь своих сородичей на камни по приказу Мерсии. Я помню... одного беззолотого. Он едва мог парить. Барак поймал его, когда он пытался телепортироваться. Его кровь до сих пор на моей броне.  Почему Орест не был там, чтобы спасти его? Куда сбежал этот презренный старый дурак? Знал ли он, что должно было произойти?    Не крик ли это вдалеке? Началось ли? Я не могу допустить, чтобы всё здесь рухнуло. В моих записях, в лаборатории должно быть что-то..."
"It is with considerable excitement that we await the results of our joint venture, Director. Now more than ever, it is vital that we reinforce this council and the asuran people for the journey ahead. The artifacts and technology that you will bring back to us will form the foundation for a new golden age.    We must remind you, of course, to honor the terms of our agreement and bring your findings back only to Rata Sum. We have, after all, invested significant capital in your equipment and provisions. In return, we will ensure that any impediments to your expedition are prevented or significantly delayed.    We look forward to an update on your findings.    (The bottom of the page is marked with the official seal of the Arcane Council.)","С огромным волнением мы ожидаем результатов нашего совместного предприятия, Директор. Сейчас, как никогда, важно укрепить этот совет и асуранский народ для предстоящего пути. Артефакты и технологии, которые вы привезете нам, лягут в основу новой золотой эры.    Мы, конечно, должны напомнить вам о соблюдении условий нашего соглашения и привозить находки только в Рата-Сум. В конце концов, мы вложили значительный капитал в ваше оборудование и припасы. Взамен мы обеспечим, чтобы любые препятствия для вашей экспедиции были предотвращены или значительно отсрочены.    Мы с нетерпением ждем новостей о ваших находках.    (Внизу страницы стоит официальная печать Арканного Совета.)"
"It was the early months of the Searing. Duchess Adelaide Barradin had received a private summons from Prince Rurik and was tasked with leading a diplomatic mission to Kryta. Having recently served as a diplomat to both Kryta and Orr at the end of the Third Guild War, she had the respect of the Krytan royal court. By her own discretion, the duchess handpicked a small but elite detachment of her own students and contemporaries, many of whom welcomed the reprieve from the front lines, while others worried for the comrades they left behind. The coterie of mesmers were to deliver correspondence and crucial tactical information to King Jadon of Kryta on the prince's behalf. In her later journals, she would reflect on this moment as the last time she would speak to her daughter and her husband.","Это были первые месяцы Ожога. Герцогиня Аделаида Баррадин получила личный вызов от принца Рурика и получила задание возглавить дипломатическую миссию в Крайту. Незадолго до этого служив дипломатом как в Крайте, так и в Орре в конце Третьей Гильдейской войны, она заслужила уважение крайтанского королевского двора. По собственному усмотрению герцогиня собственноручно отобрала небольшой, но элитный отряд из своих учеников и современников, многие из которых приветствовали передышку от линии фронта, в то время как другие беспокоились о товарищах, которых они оставили. Когорта месмеров должна была доставить корреспонденцию и важную тактическую информацию королю Крайты Джадону от имени принца. В своих поздних дневниках она вспоминала этот момент как последний раз, когда она говорила со своей дочерью и мужем."
"It's amazing that despite their own creation turning against them, the people of Kaineng are still surviving! Of course, it's likely the only way they're surviving is through the shared knowledge of the Speakers and the Kestrels who, even in this reality, continue to fight back. I think that says a lot about their morals; so strong, they transcend from reality to reality. And, well, they're gonna need it fighting against the Kryptis.  It's impressive that they're able to run patrols inside of the city to gain information on the construct's movements, but it's upsetting that the only way these two groups worked together is by uniting against a common foe... I should be used to it. The same happened with the Elder Dragons, after all.  Now that the Elder Dragon of the ocean is gone, maybe the world can catch a break. I'd love to see Rata Sum undergo some big changes. That place needs one heck of a system reboot.","Удивительно, что, несмотря на то, что их собственное творение обернулось против них, жители Кайнэнга всё ещё выживают! Конечно, скорее всего, они выживают только благодаря общим знаниям Говорящих и Ястребов, которые даже в этой реальности продолжают бороться. Думаю, это многое говорит об их морали; она настолько сильна, что выходит за рамки одной реальности. И, конечно, им это пригодится в борьбе против Криптисов. Впечатляет, что они могут проводить патрули внутри города, чтобы получать информацию о передвижениях конструкции, но печально, что эти две группы объединились только ради борьбы с общим врагом... Я уже привык к этому. Ведь то же самое произошло и со Старшими Драконами. Теперь, когда Старший Дракон океана исчез, возможно, миру удастся немного передохнуть. Мне бы хотелось увидеть большие изменения в Rata Sum. Этому месту нужен серьёзный перезапуск системы."
"It's been five years, and the icy sting of that lake never left my cheeks. I haven't written. I've barely spoken.    Arina is training with the elders. I avoid her otherwise; she reminds me of Ragna, and I don't want her to think of her father as a hollow replacement. She's young; she'll find others to look to. Others with stronger minds.    I think I may leave this place. I think they'd understand, if they knew. I just hope Arina's young enough to forget. And it turns my gut to twisting knots and bile that I can't be the father she needs, but... All I see—whether my eyes are open or not—is his face. Sejm. My friend. His blood rolling across the ice.     Wurm abandoned us. I don't know if I belong here anymore.","Прошло пять лет, и ледяной холод того озера так и не покинул моих щёк. Я не писал. Я почти не говорил. Арина тренируется со старейшинами. Я избегаю её в остальное время; она напоминает мне о Рагне, и я не хочу, чтобы она считала своего отца пустой заменой. Она молода; она найдёт других, на кого равняться. Других с более сильным умом. Думаю, я, возможно, покину это место. Думаю, они бы поняли, если бы знали. Я только надеюсь, что Арина достаточно молода, чтобы забыть. И у меня внутри всё переворачивается от узлов и желчи, что я не могу быть тем отцом, который ей нужен, но... Всё, что я вижу — открыты ли мои глаза или нет — это его лицо. Сейма. Моего друга. Его кровь, растекающаяся по льду. Червь покинул нас. Я не знаю, моё ли это место больше."
"It's been many months now since the commander fled Elona in the wake of Balthazar's victory. The people here have not forgotten their promise as they left: that they would return and undo the damage before it was too late. But as Balthazar's power has solidified and the absence of the commander has lengthened, it has become clear to most of us that no salvation is coming. We are on our own.No one knows what became of them after leaving. Perhaps they succumbed to the injuries Balthazar inflicted on them, or maybe they truly are preparing to return. But perhaps it is as so many fear: we have been abandoned by yet another savior, left to die in our desert and be consigned to history. A forgotten people, buried in sand.","Прошло много месяцев с тех пор, как командующий бежал из Элоны после победы Бальтазара. Люди здесь не забыли своего обещания, данного при уходе: что они вернутся и исправят ущерб, пока не стало слишком поздно. Но по мере того, как власть Бальтазара укреплялась, а отсутствие командующего затягивалось, большинству из нас стало ясно, что спасения не будет. Мы предоставлены сами себе. Никто не знает, что с ними стало после ухода. Возможно, они поддались ранам, нанесённым Бальтазаром, или, может быть, они действительно готовятся вернуться. Но, возможно, всё так, как многие опасаются: нас бросил очередной спаситель, оставив умирать в нашей пустыне и быть преданными истории. Забытый народ, погребённый в песке."
It's can't hurt to browse. Show me.,Посмотреть не помешает. Покажи.
"It's the last night now. By the time the sun rises tomorrow, we will be gone from here, and our legacy will be behind us. It should pain me more to abandon our temples, to see the sacrifices we've made amount to nothing, but I've already grieved as much as I can. I've spent my tears on my Endiro; there are none left for Castora.  Sidony says that the beasts will protect Castora and guard its secrets for our inevitable return. But the pallid faces of my fellows reveal that we already know the truth: we will never return to this place. We march not to victory, but to extinction. The bindings on the beasts are indeed strong—as strong as we could make them—and they will not fray with time. Instead, they will guard this place, waiting for a return that will not come, until that distant day when the last light of Tyria is finally extinguished.","Это последняя ночь. Когда завтра взойдёт солнце, мы покинем это место, и наше наследие останется позади. Мне должно быть больнее покидать наши храмы, видеть, что наши жертвы оказались напрасны, но я уже выплакал все слёзы. Я пролил их по моему Эндиро; на Кастору не осталось. Сидони говорит, что звери защитят Кастору и сохранят её тайны до нашего неизбежного возвращения. Но бледные лица моих товарищей показывают, что мы уже знаем правду: мы никогда не вернемся в это место. Мы идем не к победе, а к исчезновению. Связи, удерживающие зверей, действительно сильны — настолько, насколько мы могли их сделать — и они не ослабнут со временем. Вместо этого они будут охранять это место, ожидая возвращения, которого не будет, до того далекого дня, когда последний свет Тирии наконец погаснет."
Jackdaw Brawler,Драчун с Галки
Jackdaw First Mate,Первый помощник Галка
Jager Haunteyes,Ягер Хонтеайс
Jaxx the Ram,Джаккс-баран
