english,translate
"The whispering shadow summons multiple freezing vortices that spiral outward. As they move, they create vitreous spikes in their wake.","Шепчущая тень призывает несколько ледяных вихрей, которые разлетаются по спирали. Двигаясь, они оставляют за собой стекловидные шипы."
The wyvern lands on a new platform.,Виверна приземляется на новую платформу.
The wyvern shoots forth balls of flame if no foes are nearby.,"Виверна выпускает огненные шары, если поблизости нет врагов."
"The wyvern slashes, and then slams down its mighty fist, stunning foes and dealing heavy damage.","Виверна наносит удар, а затем обрушивает свой мощный кулак, оглушая врагов и нанося большой урон."
"The wyvern swipes its tail, dealing heavy damage and causing blowout.","Виверна бьёт хвостом, нанося большой урон и отбрасывая противников."
"The wyvern targets the closest foe and summons a mighty gust of wind, knocking foes off their platforms.","Виверна выбирает ближайшего врага и призывает мощный порыв ветра, сбивая врагов с их платформ."
Thieves Guild,Гильдия воров
Third Heal,Третье исцеление
Third Heal Radius,Радиус третьего исцеления
Third Hit Radius,Радиус третьего удара
Third Shock Wave,Третья ударная волна
Third-Strike Radius,Радиус третьего удара
"This can be used to avoid Terrestrial Cryoflash, but it may knock targets into aerial hazards.","Это можно использовать, чтобы избежать Terrestrial Cryoflash, но это может отбросить цели в воздушные опасности."
This skill has backfired and cannot be used again until fully recharged.,"Призвать скритта, чтобы выстрелить из пушки гномов по выбранной области, нанося урон противникам и накладывая на них состояния. Вы можете активировать это умение, пока оно перезаряжается, рискуя потерпеть неудачу. Шанс на неудачу уменьшается по мере перезарядки умения, а после полной перезарядки неудача вам уже не грозит. Неудача. После короткой задержки пушка даёт осечку, нанося урон и накладывая состояния на вас и на врагов поблизости в точке призыва скритта."
This version of Flux Nova can trigger any time Decima reaches maximum charge.,"Эта версия Flux Nova может сработать в любой момент, когда Decima достигает максимального заряда."
Thistleguard,Терновый страж
Thorny Predicament,Колючая неприятность
Those candies might be a tad on the bitter side.,Эти конфеты могут быть немного горьковаты.
Thousand Cuts,Тысяча порезов
Thousand Needles,Тысяча игл
"Thrash your foe, leaving them weakened.","Растерзайте врага, ослабив его."
Three Round Burst,Очередь из трех выстрелов
Three whorls of pure chaos scour the room while leaving their epicenters untouched.,"Три вихря чистого хаоса проносятся по комнате, не затрагивая свои эпицентры."
Throat Slash,Удар в горло
Through the Heart,Прямо в сердце
Throw,Бросок
Throw Anchor,Бросить якорь
Throw Axe,Бросить топор
Throw Bolas,Бросить бола
Throw Bomb,Бросить бомбу
Throw Boulder,Бросить валун
Throw Chain,Бросить цепь
Throw Dirt,Бросить грязь
Throw Gunk,Бросить липкую массу
Throw Javelin,Бросить копьё
Throw Junk,Бросить хлам
Throw Knife,Бросить нож
Throw Mine,Бросить мину
Throw Minion,Бросить прислужника
Throw Napalm,Бросить напалм
Throw Rock,Бросить камень
Throw Shield,Бросить щит
Throw Torch,Бросить факел
Throw Vine,Бросить лозу
Throw Wrench,Бросить гаечный ключ
"Throw a ball of napalm that explodes on impact, burning foes around target location.","Бросьте шар напалма, который взрывается при ударе, поджигая врагов вокруг цели."
Throw a bit of junk and inflict a random condition on your foe.,Бросить пригоршню мусора и вызвать случайное состояние у вашего противника.
Throw a bomb that grants boons to nearby allies when it explodes.,"Бросить бомбу, которая при взрыве даёт союзникам поблизости дары."
Throw a boulder to knock down a distant target.,"Бросьте валун, чтобы сбить с ног удаленную цель."
Throw a chain to cripple and immobilize your foe.,"Бросьте цепь, чтобы искалечить и обездвижить врага."
Throw a dagger to bleed and cripple your foe.,"Бросить кинжал, который вызывает у противника кровотечение и хромоту."
"Throw a fan of daggers that return to you. If your target is in range, the returning daggers will lock on to that target. Create a clone if this attack hits at least one target.","Бросьте веер кинжалов, которые возвращаются к вам. Если цель находится в радиусе действия, возвращающиеся кинжалы поразят её. Создайте клона, если эта атака поразит хотя бы одну цель."
Throw a fan of daggers that return to you. Summon a clone if this attack hits at least one target.,"Бросить вращающиеся кинжалы, которые вернутся к вам. Если цель в зоне досягаемости, возвращающиеся кинжалы наведутся на неё. Создать клон, если эта атака поразит хотя бы одну цель."
Throw a fan of poisonous axes that leaves spinning axes on the ground.,"Бросить веер отравленных топоров, которые оставляют на земле кружащиеся топоры."
Throw a hammer that knocks down foes.,"Бросить молот, который сбивает противников с ног."
Throw a handful of dirt to bleed your foe.,"Бросить пригоршню земли, чтобы вызвать у противника кровотечение."
"Throw a handful of hair, vanishing in stealth and blinding nearby foes.","Бросьте горсть волос, чтобы уйти в невидимость и ослепить ближайших врагов."
Throw a knife at your foe.,Бросить в противника ножом.
"Throw a knife at your foes, bleeding them.","Бросьте нож во врагов, вызывая у них кровотечение."
"Throw a knife that bounces off nearby foes, crippling them.","Бросьте нож, который отскакивает от ближайших врагов, накладывая на них увечье."
Throw a lava axe at your foe. Using another Lava Axe ability grants Double Lava Axe.,Бросьте лавовый топор во врага. Использование другой способности «Лавовый топор» даёт «Двойной лавовый топор».
