english,translate
1 second,1 секунда
10%,10%
20% increased healing.,Эффективность исцеления увеличена на 20%.
50 to All Attributes,50 ко всем атрибутам
75 to All Attributes,75 ко всем атрибутам
<c=@abilitytype>Ambush</c> skills you use grant boons to nearby allies.,<c=@abilitytype>Засада</c>Умения- засады при активации дают дары союзникам поблизости.
<c=@abilitytype>Arcane.</c> Blast foes in the target area with an energy wave for critical damage.,"<c=@abilitytype>Мистический.</c> Поразите врагов в целевой области волной энергии, нанося критический урон."
<c=@abilitytype>Arcane</c> skills grant increased ferocity and have additional effects.,<c=@abilitytype>Мистические</c> навыки дают бонус к свирепости и обладают дополнительными эффектами.
<c=@abilitytype>Banners</c> grant resolution to allies when they are dropped. Pulsing boons applied through <c=@abilitytype>banners</c> last longer.,<c=@abilitytype>Знамена</c> при установке накладывают решимость на союзников. Пульсирующие благословения от <c=@abilitytype>знамен</c> действуют дольше.
"<c=@abilitytype>Beast</c> abilities inflict weakness on those struck.
<c=@reminder>This effect will only occur once on each target struck by an ability.</c>","<c=@abilitytype>Звериные</c> способности накладывают слабость на пораженные цели.
<c=@reminder>Этот эффект срабатывает только один раз для каждой цели, пораженной способностью.</c>"
<c=@abilitytype>Beast</c> abilities taunt nearby foes. Ursine and porcine pets deal increased damage and have increased health.,<c=@abilitytype>Звериные</c> Умения зверя провоцируют противников поблизости. Питомцы-медвежьи и свиньи наносят повышенный урон и увеличивают свой запас здоровья.
<c=@abilitytype>Beast</c> skills grant regeneration around the ranger.,<c=@abilitytype>Звериные</c> Умения зверя даруют Регенерацию вокруг Рейнджера.
<c=@abilitytype>Beast</c> skills heal allies around the ranger.,<c=@abilitytype>Звериные</c> Умения зверя исцеляют союзников вокруг Рейнджера.
<c=@abilitytype>Blade</c> attacks inflict bleeding on critical hits. A percentage of your condition damage dealt heals you.,<c=@abilitytype>Клинковые</c> Атаки клинков вызывают кровотечение при критическом попадании. Часть урона от вызванных вами состояний исцеляет вас.
"<c=@abilitytype>Blades</c> inflict vulnerability on critical hits. After successfully casting a <c=@abilitytype>Bladesong</c>, increase all damage dealt for a short time. This does not stack.",<c=@abilitytype>Клинки</c> вызывают уязвимость при критических ударах. После успешного применения <c=@abilitytype>Песни клинков</c> на короткое время увеличивается весь наносимый урон. Эффект не суммируется.
<c=@abilitytype>Bladesongs</c> grant aegis.,<c=@abilitytype>Песни клинков</c> дают эгиду.
"<c=@abilitytype>Burst</c> skills deal more damage, grant swiftness, and restore a portion of adrenaline spent.","<c=@abilitytype>Взрывные</c> навыки наносят больше урона, дают быстроту и восстанавливают часть потраченного адреналина."
<c=@abilitytype>Burst</c> skills have an increased critical chance. Gain bonus critical-hit chance and ferocity for a duration when you hit with a burst skill. Duration is based on adrenaline spent.,<c=@abilitytype>Взрывные</c> Вспышки ярости имеют увеличенный шанс на критическое попадание. Ваши Жестокость и шанс на критическое попадание возрастают на некоторое время после нанесения урона вспышкой ярости. Длительность эффекта зависит от потраченного адреналина.
<c=@abilitytype>Burst</c> skills restore endurance on hit.,<c=@abilitytype>Взрывные</c> Вспышки ярости восстанавливают выносливость при попадании.
<c=@abilitytype>Cantrip.</c> Gain stability and shape-shift into a tornado that damages and launches foes.,"<c=@abilitytype>Заговор.</c> Обрести дар Устойчивости и превратиться в торнадо, который наносит урон противникам и отбрасывает их."
<c=@abilitytype>Cantrips</c> grant barrier to you and your pet.,<c=@abilitytype>Уловки</c> Колдовство даёт барьер вам и вашему питомцу.
<c=@abilitytype>Cantrips</c> grant boons.,<c=@abilitytype>Уловки</c> накладывают благословения.
<c=@abilitytype>Carapace</c> stacks grant power and condition damage.,Стеки <c=@abilitytype>панциря</c> Стеки панциря увеличивают вашу Силу и урон от состояний.
"<c=@abilitytype>Commands</c> copy boons from yourself to your pet.
<c=@reminder>Soulbeast: when merged, extend the duration of boons on yourself instead.</c>","<c=@abilitytype>Команды</c> копируют благословения с вас на вашего питомца.
<c=@reminder>Soulbeast: при слиянии вместо этого продлевается длительность благословений на вас самих.</c>"
<c=@abilitytype>Conditions to Boons Over 100%% Heat</c>,<c=@abilitytype>Состояния в благословения более 100%% Тепло</c>
<c=@abilitytype>Conditions to Boons Over 50%% Heat</c>,<c=@abilitytype>Состояния в благословения более 50%% Тепло</c>
<c=@abilitytype>Consecrations</c> gain increased duration.,<c=@abilitytype>Освящения</c> действуют дольше.
<c=@abilitytype>Dual Attack</c> skills weaken enemies. Attacks against weakened foes have increased critical chance.,Навыки <c=@abilitytype>двойной атаки</c> ослабляют врагов. Атаки по ослабленным врагам имеют повышенный шанс критического удара.
<c=@abilitytype>Elixirs</c> gain increased durations and grant might.,<c=@abilitytype>Эликсиры</c> Эликсиры длятся дольше и даруют Мощь.
<c=@abilitytype>Explosions</c> cause vulnerability.,<c=@abilitytype>Взрывы</c> Взрывы вызывают уязвимость.
<c=@abilitytype>Explosions</c> grant stacking ferocity when they hit.,<c=@abilitytype>Взрывы</c> Взрывы даруют вам стеки Жестокости при попадании.
